title,url,date
"PM Netanyahu and Health Minister Edelstein Visit the Teva SLE Logistic Center, which is Receiving the anti-Coronavirus Vaccines that have arrived in Israel, under Special Conditions",https://www.gov.il/en/pages/event_teva101220,2020-12-10
PM Netanyahu and Health Minister Edelstein Meet with HMO Directors at the Health Ministry Coronavirus Control Center,https://www.gov.il/en/pages/event_healthcenter101220,2020-12-10
PM Netanyahu Convenes Cabinet to Make Decisions on Lowering the Basic Reproduction Number and the Number of New Daily Cases,https://www.gov.il/en/pages/spoke_rn101220,2020-12-10
"PMO, on Instruction from PM Netanyahu, and Bank of Israel Create Outline to Help Small Businesses that were Hurt by the Coronavirus Crisis",https://www.gov.il/en/pages/spoke_bank101220,2020-12-10
PM Netanyahu Directs the Continuation of Assistance to Honduras and Guatemala in Wake of the Hurricane that Struck both Countries,https://www.gov.il/en/pages/spoke_hurricane101220,2020-12-10
PM Netanyahu's Remarks at the Health Ministry,https://www.gov.il/en/pages/event_press091220,2020-12-09
"PM Netanyahu at BGI Airport, on the Arrival of the First Pfizer Anti-coronavirus Vaccines",https://www.gov.il/en/pages/event_vaccines091220,2020-12-09
Joint Prime Minister's Office-Health Ministry Statement,https://www.gov.il/en/pages/spoke_joint_statement2_081220,2020-12-08
PM Netanyahu Speaks with Pfizer Chairman and CEO Albert Bourla,https://www.gov.il/en/pages/spoke_pfrizer081220,2020-12-08
PM Netanyahu Receives New Lithuanian Coin in Honor of the Vilna Gaon from Lithuanian Ambassador to Israel Lina Antanaviciene,https://www.gov.il/en/pages/event_coin081220,2020-12-08
PM Netanyahu Meets with Slovenian Prime Minister Janez Jansa,https://www.gov.il/en/pages/event_slovenian081220,2020-12-08
PM Netanyahu's Remarks at the Start of his Meeting with Slovenian Prime Minister Janez Jansa,https://www.gov.il/en/pages/spoke_cabinet081220,2020-12-08
PM Netanyahu Chairs Corona Cabinet Meeting,https://www.gov.il/en/pages/spoke_cabinet_corona_071220,2020-12-07
PM Netanyahu Visits Aleph Farms Plant for the Production of Cultured Meat,https://www.gov.il/en/pages/event_farm071220,2020-12-07
Joint Prime Minister's Office-Health Ministry Statement,https://www.gov.il/en/pages/spoke_joint071220,2020-12-07
PM Netanyahu's Remarks after the Corona Cabinet Meeting,https://www.gov.il/en/pages/spoke_corona061220,2020-12-06
"PM Netanyahu Meets with Representatives of ""One Family""",https://www.gov.il/en/pages/event_voluntary_association061220,2020-12-06
Excerpt from PM Netanyahu's Remarks at the Start of the Corona Cabinet Meeting,https://www.gov.il/en/pages/spoke_cabint_corona061220,2020-12-06
PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spoke_start061220,2020-12-06
Joint Prime Minister's Office-Health Ministry Statement,https://www.gov.il/en/pages/spoke_joint_statement031220,2020-12-03
PM Netanyahu and his Wife Sara Attend Ceremony to Declare the Establishment of a New Emergent Care Department at Tel Aviv Sourasky (Ichilov) Medical Center,https://www.gov.il/en/pages/event_hospital031220,2020-12-03
"PM Netanyahu and his Wife Sara Attend Welcoming Ceremony at BGI Airport for the First Group of Immigrants from Ethiopia in the Framework of Operation ""Tzur Yisrael"" (""Rock of Israel"")",https://www.gov.il/en/pages/event_ethiopia031220,2020-12-03
"Remarks by PM Netanyahu at the Start of his Meeting with Bahraini Minister of Industry, Commerce and Tourism Zayed bin Rashid Al-Zayani",https://www.gov.il/en/pages/event_bahrain021220,2020-12-02
PM Netanyahu and Transportation Minister Regev Speak to the Pilot of the 1st Israir Commercial Flight to Dubai upon its Landing,https://www.gov.il/en/pages/spoke_dubai011220,2020-12-01
PM Netanyahu Visits 'National Coronavirus Enforcement Authority',https://www.gov.il/en/pages/event_corona011220,2020-12-01
PM Netanyahu Congratulates Odelia Fitoussi on being elected to the UN Committee on the Rights of Persons with Disabilities,https://www.gov.il/en/pages/spoke_un011220,2020-12-01
Prime Minister's Office-Health Ministry Statement,https://www.gov.il/en/pages/spoke_joint_statement301120,2020-11-30
Cabinet Approves PM Netanyahu's Proposal for a Program to Encourage the Public to Purchase Domestic Products and Strengthen Israeli Industry,https://www.gov.il/en/pages/spoke_support291120,2020-11-29
Excerpts from PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spoke_start291120,2020-11-29
PM Netanyahu Meets with Histadrut Chairman Arnon Bar-David,https://www.gov.il/en/pages/spoke_meeting261120,2020-11-26
"PM Netanyahu Participates in Indian Renewable Energy Conference, at the Personal Invitation of Indian PM Modi",https://www.gov.il/en/pages/spoke_digital261120,2020-11-26
PM Netanyahu Interviewed by Dubai State Television Correspondent,https://www.gov.il/en/pages/spoke_intreview261120,2020-11-26
PM Netanyahu's Remarks at the Welcoming Ceremony for the First Flydubai Commercial Flight from Dubai,https://www.gov.il/en/pages/event_fly261120,2020-11-26
"PM Netanyahu and Health Minister Edelstein Tour Teva SLE Logistic Center, which is Due to Store and Handle the Coronavirus Vaccines under Special Conditions",https://www.gov.il/en/pages/event_teva261120,2020-11-26
Joint Prime Minister's Office-Health Ministry Statement,https://www.gov.il/en/pages/spoke_joint_statement261120,2020-11-26
PM Netanyahu and his Wife Sara Visit the WIZO Shelter for Women Victims of Violence and their Children,https://www.gov.il/en/pages/event_wizo251120,2020-11-25
PM Netanyahu Chairs Discussion on Increasing Enforcement,https://www.gov.il/en/pages/spoke_enforcement251120,2020-11-25
PM Netanyahu Expresses Deep Sorrow over the Loss of Air Force Reserve Officer Major Itay Zayden and Flight School Cadet Pilot Corporal Lihu Ben-Bassa,https://www.gov.il/en/pages/spoke_plane241120,2020-11-24
PM Netanyahu Speaks with Jonathan and Esther Pollard,https://www.gov.il/en/pages/spoke_polard241120,2020-11-24
Nobel Peace Prize Laureate Lord David Trimble Nominates PM Netanyahu for the Nobel Peace Prize,https://www.gov.il/en/pages/spoke_nobel241120,2020-11-24
Joint Prime Minister's Office-Health Ministry Statement,https://www.gov.il/en/pages/spoke_statement241120,2020-11-24
PM Netanyahu Speaks with Bahraini Crown Prince Salman bin Hamad Al Khalifa,https://www.gov.il/en/pages/event_bahrain241120,2020-11-24
Additional Excerpt from PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spoke_polard221120,2020-11-22
Excerpt from PM Netanyahu's Remarks at the State Memorial Ceremony for Paula and David Ben-Gurion,https://www.gov.il/en/pages/spoke_iran221120,2020-11-22
PM Netanyahu Submits for Cabinet Approval the Declaration of Areas in which Large Numbers of Illegal Migrants Live as National Preference Areas,https://www.gov.il/en/pages/spoke_area221120,2020-11-22
PM Netanyahu and Senior Ministers Convene Council Heads from the Area Adjacent to the Gaza Strip in order to Update them on the over 1 NIS Billion Plan for the Area,https://www.gov.il/en/pages/spoke_south221120,2020-11-22
Excerpts from PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spoke_vaccine221120,2020-11-22
PM Netanyahu Welcomes Lifting of Restrictions on Jonathan Pollard,https://www.gov.il/en/pages/spoke_pollard211120,2020-11-21
"On instruction from PM Netanyahu and Health Minister Edelstein, the Health Ministry has reached understandings with AstraZeneca",https://www.gov.il/en/pages/spoke_joint201120b,
PM Netanyahu Underwent Successful Medical Procedure,https://www.gov.il/en/pages/spoke_medical_examination201120,2020-11-20
PM Netanyahu to Undergo Medical Procedure,https://www.gov.il/en/pages/spoke_medical_examination191120,2020-11-19
PM Netanyahu's remarks with U.S. Secretary of State Mike Pompeo,https://www.gov.il/en/pages/event_pompeo191120,2020-11-19
Prime Minister's Office-Health Ministry Joint Statement,https://www.gov.il/en/pages/spoke_joint_a181120,2020-11-18
PM Netanyahu's Remarks with US Secretary of State Mike Pompeo and Bahraini Foreign Minister Dr. Abdullatif bin Rashid Al Zayani,https://www.gov.il/en/pages/event_statments181120,2020-11-18
PM Netanyahu Remarks on Coronavirus Vaccines,https://www.gov.il/en/pages/spokecorona181120,2020-11-18
PM Netanyahu on IDF Action in Syria,https://www.gov.il/en/pages/spoke_syria181120,2020-11-18
PM Netanyahu Speaks with President-elect Joe Biden,https://www.gov.il/en/pages/spoke_biden171120,2020-11-17
PM Netanyahu Speaks with Moderna CEO Stephane Bancel,https://www.gov.il/en/pages/spoke_vaccine171120,2020-11-17
PM Netanyahu Convenes the Corona Cabinet,https://www.gov.il/en/pages/spoke_cabinet161120,2020-11-16
PM Netanyahu's Remarks at his Press Conference,https://www.gov.il/en/pages/event_press161120,2020-11-16
"Pursuant to a Directive from PM Netanyahu, an Unprecedented Almost NIS 800 Million Economic Safety Net has been agreed upon for Students who have been hurt by the Coronavirus",https://www.gov.il/en/pages/spoke_joint_statement161120,2020-11-16
PM Netanyahu on Moderna Statement,https://www.gov.il/en/pages/spoke_moderna161120,2020-11-16
"PM Netanyahu, in the Corona Cabinet, Instructs NSC Head and Professional Officials to Formulate Additional Proposals by Tomorrow",https://www.gov.il/en/pages/spoke_corona151120,2020-11-15
PM Netanyahu Comments on Corona Cabinet Meeting,https://www.gov.il/en/pages/spoke_update151120,2020-11-15
Prime Minister Netanyahu followed up on Health Minister Yuli Edelstein's remarks,https://www.gov.il/en/pages/spoke_vaccine151120,2020-11-15
PM Netanyahu's Remarks at the Start of the Cabinet Meeting on Druze and Circassian Communities,https://www.gov.il/en/pages/spoke_druse151120,2020-11-15
PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spoke_start151120,2020-11-15
Excerpt from PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spoke_start_gaza151120,2020-11-15
PM Netanyahu on Standard and Poor's Decision,https://www.gov.il/en/pages/spoke_credit_rating141120,2020-11-14
Prime Minister's Office-Health Ministry Joint Statement: Agreement Signed with Pfizer,https://www.gov.il/en/pages/spoke_joint131120,2020-11-13
PM Netanyahu's Statement at the Defense Ministry in Tel Aviv,https://www.gov.il/en/pages/event_declaration131120,2020-11-13
PM Netanyahu Meets with Bulgarian Foreign Minister and Deputy Prime Minister Ekaterina Zakharieva,https://www.gov.il/en/pages/event_bulgaria121120,2020-11-12
PM Netanyahu Comment on Arrival of Vaccines,https://www.gov.il/en/pages/spoke_vaccine2021_121120,2020-11-12
PM Netanyahu's Remarks Following the Corona Cabinet Meeting,https://www.gov.il/en/pages/spoke_cabinet121120,2020-11-12
Additional Breakthrough Achieved toward Bringing Vaccines to Israel,https://www.gov.il/en/pages/spoke_vaccine121120,2020-11-12
PM Netanyahu Comments on his Conversation with Pfizer Chairman and CEO Albert Bourla,https://www.gov.il/en/pages/spoke_vaccine111120,2020-11-11
Ministerial Committee on Restricted Zones Declares Three Villages on the Golan Heights as Restricted Zones,https://www.gov.il/en/pages/spoke_joint111120,2020-11-11
"PM Netanyahu on Solution regarding ""Islands of Tourism"" in Eilat & the Dead Sea Area",https://www.gov.il/en/pages/spoke_eilat111120,2020-11-11
PM Netanyahu Comments on the Passing of Bahraini PM Prince Khalifa bin Salman Al Khalifa,https://www.gov.il/en/pages/spoke_condolences111120,2020-11-11
Excerpt from PM Netanyahu's Knesset Remarks,https://www.gov.il/en/pages/event_peace101120,2020-11-10
PM Netanyahu Participates in Video Conference of World Leaders Hosted by Austrian Chancellor Sebastian Kurz on International Cooperation in Dealing with the Second Wave of the Coronavirus,https://www.gov.il/en/pages/event_conference101120,2020-11-10
PM Netanyahu Comments on Pfizer Statement,https://www.gov.il/en/pages/spoke_corona091120,2020-11-09
PM Netanyahu Attends Meeting of the Special Knesset Committee on Combatting Violence in Arab Society,https://www.gov.il/en/pages/spoke_committee091120,2020-11-09
PM Netanyahu Visits New Coronavirus Lab at Ben-Gurion International Airport,https://www.gov.il/en/pages/event_corona_lab091120,2020-11-09
Cabinet Approves PM Netanyahu's Proposal to Build New Community in the Sdot Negev Regional Council Area,https://www.gov.il/en/pages/event_negev081120,2020-11-08
Excerpt from PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spoke_start081120,2020-11-08
Joint Prime Minister's Office-Health Ministry Statement,https://www.gov.il/en/pages/spoke_joint_statement051120,2020-11-05
Joint Prime Minister's Office-Health Ministry Statement,https://www.gov.il/en/pages/spoke_restricted_zone051120,2020-11-05
PM Netanyahu Meets with Foreign Minister of Malawi Eisenhower Mkaka,https://www.gov.il/en/pages/event_malawi051120,2020-11-05
PM Netanyahu Visits Jerusalem School along with Education Minister Gallant and Mayor Lion in order to Monitor Opening of Grades 1-4 According to the Outline for Returning to School,https://www.gov.il/en/pages/event_school051120,2020-11-05
PM Netanyahu Chairs Corona Cabinet Meeting on the Outline for Returning to Routine and the Policy on the Restrictions,https://www.gov.il/en/pages/spoke_corona041120,2020-11-04
PM Netanyahu's Remarks After the Corona Cabinet Meeting,https://www.gov.il/en/pages/spoke_cabinet041120,2020-11-04
PM Netanyahu Meets with Romanian PM Ludovic Orban,https://www.gov.il/en/pages/event_romania031120,2020-11-03
Joint Prime Minister's Office-Health Ministry Statement,https://www.gov.il/en/pages/spoke_joint_statement021120,2020-11-02
PM Netanyahu's Remarks at Chaim Sheba Medical Center,https://www.gov.il/en/pages/event_shiba011120,2020-11-01
Joint Prime Minister's Office-Health Ministry Statement,https://www.gov.il/en/pages/spoke_joint311020,2020-10-31
PM Netanyahu Remarks to Merchants,https://www.gov.il/en/pages/spoke_message301020,2020-10-30
PM Netanyahu Convened the Corona Cabinet,https://www.gov.il/en/pages/spoke_corona_cabinet291020,2020-10-29
PM Netanyahu's Remarks at his Press Conference,https://www.gov.il/en/pages/spoke_press291020,2020-10-29
Joint Prime Minister's Office-Health Ministry-Education Ministry Statement,https://www.gov.il/en/pages/spoke_joint_health_edu291020,2020-10-29
PM Netanyahu Convenes the Corona Cabinet,https://www.gov.il/en/pages/spoke_cabinet_corona291020,2020-10-29
Joint Prime Minister's Office-Health Ministry Statement,https://www.gov.il/en/pages/spoke_joint_statement291020,2020-10-29
"PM Netanyahu Speaks with Rabbi Yaakov Kanievsky, the Grandson of Rabbi Chaim Kanievsky",https://www.gov.il/en/pages/spoke_kanievsky281020,2020-10-28
"PM Netanyahu at IDF General Staff Exercise: ""Whoever attacks us will meet firepower and a steel fist that will destroy any enemy.""",https://www.gov.il/en/pages/event_north281020,2020-10-28
PM Netanyahu's Remarks at Ariel University,https://www.gov.il/en/pages/event_agreement281020,2020-10-28
Joint Prime Minister's Office-Health Ministry Statement,https://www.gov.il/en/pages/spoke_joint_health271020,2020-10-27
Joint Prime Minister's Office-Health Ministry-Education Ministry Statement,https://www.gov.il/en/pages/spoke_joint261020,2020-10-26
Joint Prime Minister's Office-Health Ministry Statement: Majdal Shams to be Declared a Restricted Zone,https://www.gov.il/en/pages/spoke_joint2_251020,2020-10-25
PM Netanyahu Convenes the Corona Cabinet,https://www.gov.il/en/pages/spoke_coronadec251020,2020-10-25
